"search-number","evaluation","evals-requested-so-far","trust_low*","trust_high*","lie_low*","lie_high*","trust_fall_low*","trust_fall_high*","lie_fall_low*","lie_fall_high*","trust_rise_low*","trust_rise_high*","lie_rise_low*","lie_rise_high*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","167","500","0","40","0","40","0","1","0","4","0","2","0","3","""-818990157""","67.71119133574007","67.71119133574007","67.71119133574007","0","67.71119133574007"
"1","168","500","0","40","0","40","0","1","0","4","0","2","0","3","""2011688672""","66.04332129963899","66.04332129963899","66.04332129963899","0","66.04332129963899"
"1","169","500","0","40","0","40","0","1","0","4","0","2","0","3","""-827946432""","66.86879432624113","66.86879432624113","66.86879432624113","0","66.86879432624113"
"1","170","500","0","40","0","40","0","1","0","4","0","2","0","3","""-607414825""","65.23791821561338","65.23791821561338","65.23791821561338","0","65.23791821561338"
"1","171","500","0","80","0","20","0","3","0","5","0","5","0","2","""686114870""","88.23529411764706","88.23529411764706","88.23529411764706","0","88.23529411764706"
"1","172","500","0","80","0","20","0","3","0","5","0","5","0","2","""-132867834""","88.28","88.28","88.28","0","88.28"
"1","173","500","0","80","0","20","0","3","0","5","0","5","0","2","""877088391""","87.81818181818181","87.81818181818181","87.81818181818181","0","87.81818181818181"
"1","174","500","0","80","0","20","0","3","0","5","0","5","0","2","""380183424""","87.80935251798562","87.80935251798562","87.80935251798562","0","87.80935251798562"
"1","175","500","0","80","0","20","0","3","0","5","0","5","0","2","""1608980532""","87.84981684981685","87.84981684981685","87.84981684981685","0","87.84981684981685"
"1","176","500","0","80","0","20","0","3","0","5","0","5","0","2","""-2022729886""","87.04727272727273","87.04727272727273","87.04727272727273","0","87.04727272727273"
"1","177","500","0","80","0","20","0","3","0","5","0","5","0","2","""542072256""","87.49820788530467","87.49820788530467","87.49820788530467","0","87.49820788530467"
"1","178","500","0","80","0","20","0","3","0","5","0","5","0","2","""-1620286945""","87.44244604316546","87.44244604316546","87.44244604316546","0","87.44244604316546"
"1","179","500","0","80","0","20","0","3","0","5","0","5","0","2","""-1332115238""","86.94244604316546","86.94244604316546","86.94244604316546","0","86.94244604316546"
"1","180","500","0","80","0","20","0","3","0","5","0","5","0","2","""-391745282""","86.7918215613383","86.7918215613383","86.7918215613383","0","86.7918215613383"
"1","181","500","0","40","0","50","0","3","0","3","0","3","0","4","""1037554824""","19.121863799283155","19.121863799283155","19.121863799283155","0","19.121863799283155"
"1","182","500","0","40","0","50","0","3","0","3","0","3","0","4","""1831558669""","21.47653429602888","21.47653429602888","21.47653429602888","0","21.47653429602888"
"1","183","500","0","40","0","50","0","3","0","3","0","3","0","4","""-2071776126""","18.239436619718308","18.239436619718308","18.239436619718308","0","18.239436619718308"
"1","184","500","0","40","0","50","0","3","0","3","0","3","0","4","""-1682000661""","19.693140794223826","19.693140794223826","19.693140794223826","0","19.693140794223826"
"1","185","500","0","40","0","50","0","3","0","3","0","3","0","4","""-987382413""","19.173758865248228","19.173758865248228","19.173758865248228","0","19.173758865248228"
"1","186","500","0","40","0","50","0","3","0","3","0","3","0","4","""1238421773""","20.470802919708028","20.470802919708028","20.470802919708028","0","20.470802919708028"
"1","187","500","0","40","0","50","0","3","0","3","0","3","0","4","""459017310""","20.054945054945055","20.054945054945055","20.054945054945055","0","20.054945054945055"
"1","188","500","0","40","0","50","0","3","0","3","0","3","0","4","""353236365""","19.24561403508772","19.24561403508772","19.24561403508772","0","19.24561403508772"
"1","189","500","0","40","0","50","0","3","0","3","0","3","0","4","""1421393372""","19.256317689530686","19.256317689530686","19.256317689530686","0","19.256317689530686"
"1","190","500","0","40","0","50","0","3","0","3","0","3","0","4","""-873231272""","18.735507246376812","18.735507246376812","18.735507246376812","0","18.735507246376812"
"1","191","500","0","80","0","10","0","4","0","4","0","3","0","1","""-2019707507""","79.44525547445255","79.44525547445255","79.44525547445255","0","79.44525547445255"
"1","192","500","0","80","0","10","0","4","0","4","0","3","0","1","""1613585433""","84.62544169611307","84.62544169611307","84.62544169611307","0","84.62544169611307"
"1","193","500","0","80","0","10","0","4","0","4","0","3","0","1","""1114954501""","81.30970149253731","81.30970149253731","81.30970149253731","0","81.30970149253731"
"1","194","500","0","80","0","10","0","4","0","4","0","3","0","1","""-923617914""","82.56884057971014","82.56884057971014","82.56884057971014","0","82.56884057971014"
"1","195","500","0","80","0","10","0","4","0","4","0","3","0","1","""878650829""","83.2276119402985","83.2276119402985","83.2276119402985","0","83.2276119402985"
"1","196","500","0","80","0","10","0","4","0","4","0","3","0","1","""2019461999""","85.27106227106228","85.27106227106228","85.27106227106228","0","85.27106227106228"
"1","197","500","0","80","0","10","0","4","0","4","0","3","0","1","""224629714""","82.85714285714286","82.85714285714286","82.85714285714286","0","82.85714285714286"
"1","198","500","0","80","0","10","0","4","0","4","0","3","0","1","""1150324224""","83.36879432624113","83.36879432624113","83.36879432624113","0","83.36879432624113"
"1","199","500","0","80","0","10","0","4","0","4","0","3","0","1","""947949999""","80.89208633093526","80.89208633093526","80.89208633093526","0","80.89208633093526"
"1","200","500","0","80","0","10","0","4","0","4","0","3","0","1","""754685375""","83.47970479704797","83.47970479704797","83.47970479704797","0","83.47970479704797"
"1","201","500","0","40","0","20","0","2","0","3","0","3","0","2","""-1925025270""","74.6049822064057","74.6049822064057","74.6049822064057","0","74.6049822064057"
"1","202","500","0","40","0","20","0","2","0","3","0","3","0","2","""695754166""","76.69642857142857","76.69642857142857","76.69642857142857","0","76.69642857142857"
"1","203","500","0","40","0","20","0","2","0","3","0","3","0","2","""-2130071789""","76.17712177121771","76.17712177121771","76.17712177121771","0","76.17712177121771"
"1","204","500","0","40","0","20","0","2","0","3","0","3","0","2","""381966511""","76.56727272727272","76.56727272727272","76.56727272727272","0","76.56727272727272"
"1","205","500","0","40","0","20","0","2","0","3","0","3","0","2","""795026402""","75.75","75.75","75.75","0","75.75"
"1","206","500","0","40","0","20","0","2","0","3","0","3","0","2","""-2046855189""","76.18705035971223","76.18705035971223","76.18705035971223","0","76.18705035971223"
"1","207","500","0","40","0","20","0","2","0","3","0","3","0","2","""-1003484205""","75.45161290322581","75.45161290322581","75.45161290322581","0","75.45161290322581"
"1","208","500","0","40","0","20","0","2","0","3","0","3","0","2","""51211601""","74.10566037735849","74.10566037735849","74.10566037735849","0","74.10566037735849"
"1","209","500","0","40","0","20","0","2","0","3","0","3","0","2","""-2021999189""","74.62181818181818","74.62181818181818","74.62181818181818","0","74.62181818181818"
"1","210","500","0","40","0","20","0","2","0","3","0","3","0","2","""-418288896""","75.58545454545454","75.58545454545454","75.58545454545454","0","75.58545454545454"
"1","211","500","0","60","0","50","0","4","0","3","0","3","0","4","""897634535""","18.257142857142856","18.257142857142856","18.257142857142856","0","18.257142857142856"
"1","212","500","0","60","0","50","0","4","0","3","0","3","0","4","""701717924""","18.24372759856631","18.24372759856631","18.24372759856631","0","18.24372759856631"
"1","213","500","0","60","0","50","0","4","0","3","0","3","0","4","""1715345815""","17.81338028169014","17.81338028169014","17.81338028169014","0","17.81338028169014"
"1","214","500","0","60","0","50","0","4","0","3","0","3","0","4","""-1975200354""","16.10763888888889","16.10763888888889","16.10763888888889","0","16.10763888888889"
"1","215","500","0","60","0","50","0","4","0","3","0","3","0","4","""-1228621159""","17.44727272727273","17.44727272727273","17.44727272727273","0","17.44727272727273"
"1","216","500","0","60","0","50","0","4","0","3","0","3","0","4","""572833936""","19.83812949640288","19.83812949640288","19.83812949640288","0","19.83812949640288"
"1","217","500","0","60","0","50","0","4","0","3","0","3","0","4","""-859415371""","18.884057971014492","18.884057971014492","18.884057971014492","0","18.884057971014492"
"1","218","500","0","60","0","50","0","4","0","3","0","3","0","4","""-1302288351""","17.018450184501845","17.018450184501845","17.018450184501845","0","17.018450184501845"
"1","219","500","0","60","0","50","0","4","0","3","0","3","0","4","""-1958185549""","18.22909090909091","18.22909090909091","18.22909090909091","0","18.22909090909091"
"1","220","500","0","60","0","50","0","4","0","3","0","3","0","4","""-1430161571""","18.449640287769785","18.449640287769785","18.449640287769785","0","18.449640287769785"
"1","221","500","0","20","0","10","0","1","0","2","0","3","0","5","""-814570695""","25.559139784946236","25.559139784946236","25.559139784946236","0","25.559139784946236"
"1","222","500","0","20","0","10","0","1","0","2","0","3","0","5","""1541920214""","25.70486111111111","25.70486111111111","25.70486111111111","0","25.70486111111111"
"1","223","500","0","20","0","10","0","1","0","2","0","3","0","5","""-1739817982""","24.46840148698885","24.46840148698885","24.46840148698885","0","24.46840148698885"
"1","224","500","0","20","0","10","0","1","0","2","0","3","0","5","""-1060332984""","23.80811808118081","23.80811808118081","23.80811808118081","0","23.80811808118081"
"1","225","500","0","20","0","10","0","1","0","2","0","3","0","5","""-1802186287""","24.22826086956522","24.22826086956522","24.22826086956522","0","24.22826086956522"
"1","226","500","0","20","0","10","0","1","0","2","0","3","0","5","""-242591410""","24.27659574468085","24.27659574468085","24.27659574468085","0","24.27659574468085"
"1","227","500","0","20","0","10","0","1","0","2","0","3","0","5","""176915458""","25.03971119133574","25.03971119133574","25.03971119133574","0","25.03971119133574"
"1","228","500","0","20","0","10","0","1","0","2","0","3","0","5","""152720986""","24.077205882352942","24.077205882352942","24.077205882352942","0","24.077205882352942"
"1","229","500","0","20","0","10","0","1","0","2","0","3","0","5","""270516894""","24.91044776119403","24.91044776119403","24.91044776119403","0","24.91044776119403"
"1","230","500","0","20","0","10","0","1","0","2","0","3","0","5","""1202299638""","24.516014234875446","24.516014234875446","24.516014234875446","0","24.516014234875446"
"1","231","500","0","40","0","30","0","3","0","5","0","5","0","3","""-1831291018""","81.9963503649635","81.9963503649635","81.9963503649635","0","81.9963503649635"
"1","232","500","0","40","0","30","0","3","0","5","0","5","0","3","""328791697""","81.9074074074074","81.9074074074074","81.9074074074074","0","81.9074074074074"
"1","233","500","0","40","0","30","0","3","0","5","0","5","0","3","""240878060""","81.74725274725274","81.74725274725274","81.74725274725274","0","81.74725274725274"
"1","234","500","0","40","0","30","0","3","0","5","0","5","0","3","""239427492""","81.76428571428572","81.76428571428572","81.76428571428572","0","81.76428571428572"
"1","235","500","0","40","0","30","0","3","0","5","0","5","0","3","""-935787235""","83.4332129963899","83.4332129963899","83.4332129963899","0","83.4332129963899"
"1","236","500","0","40","0","30","0","3","0","5","0","5","0","3","""-333901393""","80.54646840148699","80.54646840148699","80.54646840148699","0","80.54646840148699"
"1","237","500","0","40","0","30","0","3","0","5","0","5","0","3","""1747061955""","81.55555555555556","81.55555555555556","81.55555555555556","0","81.55555555555556"
"1","238","500","0","40","0","30","0","3","0","5","0","5","0","3","""-1780706212""","82.12727272727273","82.12727272727273","82.12727272727273","0","82.12727272727273"
"1","239","500","0","40","0","30","0","3","0","5","0","5","0","3","""1484962531""","81.5017793594306","81.5017793594306","81.5017793594306","0","81.5017793594306"
"1","240","500","0","40","0","30","0","3","0","5","0","5","0","3","""1299809387""","81.69314079422382","81.69314079422382","81.69314079422382","0","81.69314079422382"
"1","241","500","0","80","0","10","0","1","0","4","0","1","0","3","""-662090016""","65.31501831501832","65.31501831501832","65.31501831501832","0","65.31501831501832"
"1","242","500","0","80","0","10","0","1","0","4","0","1","0","3","""-1435081943""","65.93548387096774","65.93548387096774","65.93548387096774","0","65.93548387096774"
"1","243","500","0","80","0","10","0","1","0","4","0","1","0","3","""76055740""","64.21942446043165","64.21942446043165","64.21942446043165","0","64.21942446043165"
"1","244","500","0","80","0","10","0","1","0","4","0","1","0","3","""-1879204153""","67.55882352941177","67.55882352941177","67.55882352941177","0","67.55882352941177"
"1","245","500","0","80","0","10","0","1","0","4","0","1","0","3","""-260885769""","65.06959706959707","65.06959706959707","65.06959706959707","0","65.06959706959707"
"1","246","500","0","80","0","10","0","1","0","4","0","1","0","3","""1570802290""","65.97887323943662","65.97887323943662","65.97887323943662","0","65.97887323943662"
"1","247","500","0","80","0","10","0","1","0","4","0","1","0","3","""-164221035""","65.03985507246377","65.03985507246377","65.03985507246377","0","65.03985507246377"
"1","248","500","0","80","0","10","0","1","0","4","0","1","0","3","""-1590545232""","64.27007299270073","64.27007299270073","64.27007299270073","0","64.27007299270073"
"1","249","500","0","80","0","10","0","1","0","4","0","1","0","3","""471766068""","67.95729537366547","67.95729537366547","67.95729537366547","0","67.95729537366547"
"1","250","500","0","80","0","10","0","1","0","4","0","1","0","3","""-794216945""","63.607142857142854","63.607142857142854","63.607142857142854","0","63.607142857142854"
"1","251","500","0","80","0","30","0","3","0","1","0","3","0","3","""-944511305""","21.869888475836433","21.869888475836433","21.869888475836433","0","21.869888475836433"
"1","252","500","0","80","0","30","0","3","0","1","0","3","0","3","""1438273247""","23.47163120567376","23.47163120567376","23.47163120567376","0","23.47163120567376"
"1","253","500","0","80","0","30","0","3","0","1","0","3","0","3","""1813320942""","23.75357142857143","23.75357142857143","23.75357142857143","0","23.75357142857143"
"1","254","500","0","80","0","30","0","3","0","1","0","3","0","3","""-2028031703""","22.655913978494624","22.655913978494624","22.655913978494624","0","22.655913978494624"
"1","255","500","0","80","0","30","0","3","0","1","0","3","0","3","""-193880307""","23.332142857142856","23.332142857142856","23.332142857142856","0","23.332142857142856"
"1","256","500","0","80","0","30","0","3","0","1","0","3","0","3","""-1281001702""","21.51567944250871","21.51567944250871","21.51567944250871","0","21.51567944250871"
"1","257","500","0","80","0","30","0","3","0","1","0","3","0","3","""1583257546""","23.6875","23.6875","23.6875","0","23.6875"
"1","258","500","0","80","0","30","0","3","0","1","0","3","0","3","""918845311""","23.77573529411765","23.77573529411765","23.77573529411765","0","23.77573529411765"
"1","259","500","0","80","0","30","0","3","0","1","0","3","0","3","""1495721573""","24.10948905109489","24.10948905109489","24.10948905109489","0","24.10948905109489"
"1","260","500","0","80","0","30","0","3","0","1","0","3","0","3","""139236625""","22.568421052631578","22.568421052631578","22.568421052631578","0","22.568421052631578"
"1","261","500","0","20","0","10","0","3","0","5","0","1","0","1","""-1026220087""","41.91970802919708","41.91970802919708","41.91970802919708","0","41.91970802919708"
"1","262","500","0","20","0","10","0","3","0","5","0","1","0","1","""-2038252733""","41.35361216730038","41.35361216730038","41.35361216730038","0","41.35361216730038"
"1","263","500","0","20","0","10","0","3","0","5","0","1","0","1","""-1506091142""","41.97508896797153","41.97508896797153","41.97508896797153","0","41.97508896797153"
"1","264","500","0","20","0","10","0","3","0","5","0","1","0","1","""1069619056""","41.719298245614034","41.719298245614034","41.719298245614034","0","41.719298245614034"
"1","265","500","0","20","0","10","0","3","0","5","0","1","0","1","""2088952754""","39.18819188191882","39.18819188191882","39.18819188191882","0","39.18819188191882"
"1","266","500","0","20","0","10","0","3","0","5","0","1","0","1","""-2006219455""","42.757246376811594","42.757246376811594","42.757246376811594","0","42.757246376811594"
"1","267","500","0","20","0","10","0","3","0","5","0","1","0","1","""-615392937""","41.79496402877698","41.79496402877698","41.79496402877698","0","41.79496402877698"
"1","268","500","0","20","0","10","0","3","0","5","0","1","0","1","""-929117158""","42.19064748201439","42.19064748201439","42.19064748201439","0","42.19064748201439"
"1","269","500","0","20","0","10","0","3","0","5","0","1","0","1","""-1323781714""","40.95539033457249","40.95539033457249","40.95539033457249","0","40.95539033457249"
"1","270","500","0","20","0","10","0","3","0","5","0","1","0","1","""535050252""","40.2389705882353","40.2389705882353","40.2389705882353","0","40.2389705882353"
"1","271","500","0","60","0","30","0","2","0","1","0","4","0","4","""175270513""","22.053571428571427","22.053571428571427","22.053571428571427","0","22.053571428571427"
"1","272","500","0","60","0","30","0","2","0","1","0","4","0","4","""-410925518""","22.9","22.9","22.9","0","22.9"
"1","273","500","0","60","0","30","0","2","0","1","0","4","0","4","""-130416609""","24.195652173913043","24.195652173913043","24.195652173913043","0","24.195652173913043"
"1","274","500","0","60","0","30","0","2","0","1","0","4","0","4","""1981353203""","22.78014184397163","22.78014184397163","22.78014184397163","0","22.78014184397163"
"1","275","500","0","60","0","30","0","2","0","1","0","4","0","4","""-1629487609""","22.442028985507246","22.442028985507246","22.442028985507246","0","22.442028985507246"
"1","276","500","0","60","0","30","0","2","0","1","0","4","0","4","""-614866721""","23.090579710144926","23.090579710144926","23.090579710144926","0","23.090579710144926"
"1","277","500","0","60","0","30","0","2","0","1","0","4","0","4","""296055996""","24.70567375886525","24.70567375886525","24.70567375886525","0","24.70567375886525"
"1","278","500","0","60","0","30","0","2","0","1","0","4","0","4","""325131040""","20.43820224719101","20.43820224719101","20.43820224719101","0","20.43820224719101"
"1","279","500","0","60","0","30","0","2","0","1","0","4","0","4","""1124793961""","24.445652173913043","24.445652173913043","24.445652173913043","0","24.445652173913043"
"1","280","500","0","60","0","30","0","2","0","1","0","4","0","4","""-76152026""","22.380434782608695","22.380434782608695","22.380434782608695","0","22.380434782608695"
"1","281","500","0","40","0","10","0","1","0","4","0","1","0","2","""1568458831""","49.90217391304348","49.90217391304348","49.90217391304348","0","49.90217391304348"
"1","282","500","0","40","0","10","0","1","0","4","0","1","0","2","""1228906110""","49.69675090252708","49.69675090252708","49.69675090252708","0","49.69675090252708"
"1","283","500","0","40","0","10","0","1","0","4","0","1","0","2","""1554613147""","48.473118279569896","48.473118279569896","48.473118279569896","0","48.473118279569896"
"1","284","500","0","40","0","10","0","1","0","4","0","1","0","2","""-1498464132""","50.167883211678834","50.167883211678834","50.167883211678834","0","50.167883211678834"
"1","285","500","0","40","0","10","0","1","0","4","0","1","0","2","""382561450""","50.58510638297872","50.58510638297872","50.58510638297872","0","50.58510638297872"
"1","286","500","0","40","0","10","0","1","0","4","0","1","0","2","""1987864696""","50.666666666666664","50.666666666666664","50.666666666666664","0","50.666666666666664"
"1","287","500","0","40","0","10","0","1","0","4","0","1","0","2","""-1924084152""","49.73571428571429","49.73571428571429","49.73571428571429","0","49.73571428571429"
"1","288","500","0","40","0","10","0","1","0","4","0","1","0","2","""1373373100""","52.91197183098591","52.91197183098591","52.91197183098591","0","52.91197183098591"
"1","289","500","0","40","0","10","0","1","0","4","0","1","0","2","""1119498411""","53.09122807017544","53.09122807017544","53.09122807017544","0","53.09122807017544"
"1","290","500","0","40","0","10","0","1","0","4","0","1","0","2","""559592361""","52.863157894736844","52.863157894736844","52.863157894736844","0","52.863157894736844"
"1","291","500","0","40","0","30","0","1","0","3","0","3","0","4","""1173445296""","73.93548387096774","73.93548387096774","73.93548387096774","0","73.93548387096774"
"1","292","500","0","40","0","30","0","1","0","3","0","3","0","4","""523841552""","73.60142348754448","73.60142348754448","73.60142348754448","0","73.60142348754448"
"1","293","500","0","40","0","30","0","1","0","3","0","3","0","4","""-1073206439""","73.30740740740741","73.30740740740741","73.30740740740741","0","73.30740740740741"
"1","294","500","0","40","0","30","0","1","0","3","0","3","0","4","""154890522""","74.2078853046595","74.2078853046595","74.2078853046595","0","74.2078853046595"
"1","295","500","0","40","0","30","0","1","0","3","0","3","0","4","""-1268838582""","72.95729537366547","72.95729537366547","72.95729537366547","0","72.95729537366547"
"1","296","500","0","40","0","30","0","1","0","3","0","3","0","4","""-1468989445""","72.40727272727273","72.40727272727273","72.40727272727273","0","72.40727272727273"
"1","297","500","0","40","0","30","0","1","0","3","0","3","0","4","""-839731677""","73.18315018315019","73.18315018315019","73.18315018315019","0","73.18315018315019"
"1","298","500","0","40","0","30","0","1","0","3","0","3","0","4","""-1514655496""","75.1159420289855","75.1159420289855","75.1159420289855","0","75.1159420289855"
"1","299","500","0","40","0","30","0","1","0","3","0","3","0","4","""-501479794""","73.41342756183745","73.41342756183745","73.41342756183745","0","73.41342756183745"
"1","300","500","0","40","0","30","0","1","0","3","0","3","0","4","""-709942286""","74.20652173913044","74.20652173913044","74.20652173913044","0","74.20652173913044"
"1","301","500","0","80","0","40","0","3","0","4","0","5","0","1","""-664623852""","87.97122302158273","87.97122302158273","87.97122302158273","0","87.97122302158273"
"1","302","500","0","80","0","40","0","3","0","4","0","5","0","1","""1215204134""","86.32352941176471","86.32352941176471","86.32352941176471","0","86.32352941176471"
"1","303","500","0","80","0","40","0","3","0","4","0","5","0","1","""-1015058266""","85.50179211469533","85.50179211469533","85.50179211469533","0","85.50179211469533"
"1","304","500","0","80","0","40","0","3","0","4","0","5","0","1","""734112663""","87.05054151624549","87.05054151624549","87.05054151624549","0","87.05054151624549"
"1","305","500","0","80","0","40","0","3","0","4","0","5","0","1","""-1413627609""","87.53790613718411","87.53790613718411","87.53790613718411","0","87.53790613718411"
"1","306","500","0","80","0","40","0","3","0","4","0","5","0","1","""32935511""","87.54609929078015","87.54609929078015","87.54609929078015","0","87.54609929078015"
"1","307","500","0","80","0","40","0","3","0","4","0","5","0","1","""1195932791""","87.77083333333333","87.77083333333333","87.77083333333333","0","87.77083333333333"
"1","308","500","0","80","0","40","0","3","0","4","0","5","0","1","""754670714""","86.65845070422536","86.65845070422536","86.65845070422536","0","86.65845070422536"
"1","309","500","0","80","0","40","0","3","0","4","0","5","0","1","""-688867827""","86.68085106382979","86.68085106382979","86.68085106382979","0","86.68085106382979"
"1","310","500","0","80","0","40","0","3","0","4","0","5","0","1","""1757893425""","86.028880866426","86.028880866426","86.028880866426","0","86.028880866426"
"1","311","500","0","40","0","30","0","3","0","3","0","3","0","3","""-1725870960""","70.63868613138686","70.63868613138686","70.63868613138686","0","70.63868613138686"
"1","312","500","0","40","0","30","0","3","0","3","0","3","0","3","""429665677""","71.65827338129496","71.65827338129496","71.65827338129496","0","71.65827338129496"
"1","313","500","0","40","0","30","0","3","0","3","0","3","0","3","""2019160259""","71.07636363636364","71.07636363636364","71.07636363636364","0","71.07636363636364"
"1","314","500","0","40","0","30","0","3","0","3","0","3","0","3","""751387799""","72.89090909090909","72.89090909090909","72.89090909090909","0","72.89090909090909"
"1","315","500","0","40","0","30","0","3","0","3","0","3","0","3","""-828775154""","72.80714285714286","72.80714285714286","72.80714285714286","0","72.80714285714286"
"1","316","500","0","40","0","30","0","3","0","3","0","3","0","3","""986961748""","71.76344086021506","71.76344086021506","71.76344086021506","0","71.76344086021506"
"1","317","500","0","40","0","30","0","3","0","3","0","3","0","3","""-1083451501""","70.5709219858156","70.5709219858156","70.5709219858156","0","70.5709219858156"
"1","318","500","0","40","0","30","0","3","0","3","0","3","0","3","""970192192""","72.06737588652483","72.06737588652483","72.06737588652483","0","72.06737588652483"
"1","319","500","0","40","0","30","0","3","0","3","0","3","0","3","""-1203268992""","73.47080291970804","73.47080291970804","73.47080291970804","0","73.47080291970804"
"1","320","500","0","40","0","30","0","3","0","3","0","3","0","3","""1826048472""","73.68683274021352","73.68683274021352","73.68683274021352","0","73.68683274021352"
"1","321","500","0","60","0","40","0","1","0","5","0","3","0","4","""-497571164""","79.41281138790036","79.41281138790036","79.41281138790036","0","79.41281138790036"
"1","322","500","0","60","0","40","0","1","0","5","0","3","0","4","""-694674371""","78.15185185185184","78.15185185185184","78.15185185185184","0","78.15185185185184"
"1","323","500","0","60","0","40","0","1","0","5","0","3","0","4","""786842289""","79.93406593406593","79.93406593406593","79.93406593406593","0","79.93406593406593"
"1","324","500","0","60","0","40","0","1","0","5","0","3","0","4","""-1311385274""","80.01107011070111","80.01107011070111","80.01107011070111","0","80.01107011070111"
"1","325","500","0","60","0","40","0","1","0","5","0","3","0","4","""-1268898098""","78.64459930313589","78.64459930313589","78.64459930313589","0","78.64459930313589"
"1","326","500","0","60","0","40","0","1","0","5","0","3","0","4","""-944854860""","80.95774647887323","80.95774647887323","80.95774647887323","0","80.95774647887323"
"1","327","500","0","60","0","40","0","1","0","5","0","3","0","4","""1194543445""","80.53146853146853","80.53146853146853","80.53146853146853","0","80.53146853146853"
"1","328","500","0","60","0","40","0","1","0","5","0","3","0","4","""535428327""","78.02952029520296","78.02952029520296","78.02952029520296","0","78.02952029520296"
"1","329","500","0","60","0","40","0","1","0","5","0","3","0","4","""-302240739""","79.51811594202898","79.51811594202898","79.51811594202898","0","79.51811594202898"
"1","330","500","0","60","0","40","0","1","0","5","0","3","0","4","""720521849""","81.17204301075269","81.17204301075269","81.17204301075269","0","81.17204301075269"
"1","331","500","0","40","0","20","0","1","0","4","0","4","0","3","""718460068""","79.88808664259928","79.88808664259928","79.88808664259928","0","79.88808664259928"
"1","332","500","0","40","0","20","0","1","0","4","0","4","0","3","""-2122411949""","80.25090909090909","80.25090909090909","80.25090909090909","0","80.25090909090909"
"1","333","500","0","40","0","20","0","1","0","4","0","4","0","3","""-2036565053""","80.92805755395683","80.92805755395683","80.92805755395683","0","80.92805755395683"
